"customer_id","age","gender","marital_status","education_level","annual_income","loan_amount","credit_score","employment_years","employment_type","loan_purpose","home_ownership","debt_to_income_ratio","existing_loans","loan_term_months","interest_rate","loan_status","application_date","application_year","application_month","income_bracket","credit_score_band"
675471657,72.0,"Male","Married","Master",51291.22,214049.45,727.0,21.0,"Full-Time","Personal","Own",0.559,1.0,12.0,14.84,"Approved","2020-09-30",2020.0,9.0,"Upper-Mid (40-60K)","Good"
302902640,52.0,"Male","Married","Bachelor",26492.66,309416.18,435.0,6.5,"Full-Time","Personal","Mortgage",0.142,1.0,12.0,14.74,"Approved","2020-06-07",2020.0,6.0,"Lower-Mid (20-40K)","Poor"
804777734,32.0,"Female","Single","Bachelor",47127.01,482223.56,741.0,7.3,"Full-Time","Car","Mortgage",0.793,0.0,120.0,5.09,"Approved","2025-10-08",2025.0,10.0,"Upper-Mid (40-60K)","Very Good"
577527522,55.0,"Male","Single","Diploma",71049.16,54461.83,830.0,11.8,"Full-Time","Business","Own",0.655,1.0,180.0,10.03,"Approved","2025-04-17",2025.0,4.0,"High (60K+)","Excellent"
138332348,57.0,"Female","Married","Unknown",33257.31,119869.04,749.0,33.9,"Full-Time","Personal","Other",0.252,1.0,360.0,18.73,"Approved","2023-03-17",2023.0,3.0,"Lower-Mid (20-40K)","Very Good"
507392273,45.0,"Female","Single","High School",30921.97,11891.79,786.0,25.1,"Self-Employed","Education","Unknown",0.484,2.0,36.0,23.95,"Approved","2021-03-10",2021.0,3.0,"Lower-Mid (20-40K)","Very Good"
728402393,44.0,"Male","Single","Bachelor",22490.06,139797.11,795.0,27.8,"Full-Time","Personal","Rent",0.327,1.0,120.0,5.20,"Approved","2025-01-14",2025.0,1.0,"Lower-Mid (20-40K)","Very Good"
805517266,32.0,"Male","Married","Diploma",10931.76,435578.07,686.0,20.7,"Part-Time","Unknown","Own",0.421,1.0,48.0,12.21,"Approved","2019-08-14",2019.0,8.0,"Low (<20K)","Good"
974457138,56.0,"Female","Single","High School",42631.90,247530.12,631.0,11.3,"Unemployed","Personal","Rent",0.649,2.0,240.0,15.41,"Approved","2018-03-02",2018.0,3.0,"Upper-Mid (40-60K)","Fair"
534701654,45.0,"Other","Single","Phd",105538.05,151879.67,592.0,23.8,"Full-Time","Personal","Mortgage",0.812,1.0,240.0,20.86,"Rejected","2020-04-15",2020.0,4.0,"High (60K+)","Fair"
946567514,60.0,"Male","Single","High School",13437.92,242974.73,621.0,33.3,"Part-Time","Personal","Rent",0.426,1.0,240.0,2.81,"Approved",NULL,NULL,NULL,"Low (<20K)","Fair"
208714726,40.0,"Female","Single","Bachelor",18498.19,107285.57,641.0,15.1,"Full-Time","Education","Mortgage",0.659,1.0,120.0,8.19,"Approved","2021-02-21",2021.0,2.0,"Low (<20K)","Fair"
477413287,60.0,"Male","Single","Master",20628.80,218482.83,795.0,19.7,"Part-Time","Education","Own",0.806,1.0,120.0,18.76,"Approved","2019-09-06",2019.0,9.0,"Lower-Mid (20-40K)","Very Good"
877442858,68.0,"Female","Married","Master",22363.32,366968.66,687.0,13.0,"Full-Time","Medical","Mortgage",0.112,0.0,360.0,18.37,"Approved","2023-01-14",2023.0,1.0,"Lower-Mid (20-40K)","Good"
288229377,49.0,"Male","Married","Master",37319.09,78621.55,628.0,39.5,"Full-Time","Home","Mortgage",0.473,3.0,12.0,18.99,"Approved","2024-12-10",2024.0,12.0,"Lower-Mid (20-40K)","Fair"
245785065,34.0,"Male","Single","Bachelor",40753.78,417570.78,679.0,27.2,"Full-Time","Unknown","Own",0.362,1.0,60.0,19.99,"Approved","2016-02-23",2016.0,2.0,"Upper-Mid (40-60K)","Good"
960188688,67.0,"Female","Unknown","High School",44869.81,424077.75,656.0,3.9,"Full-Time","Business","Mortgage",0.696,1.0,180.0,17.17,"Approved","2018-01-08",2018.0,1.0,"Upper-Mid (40-60K)","Fair"
204941890,50.0,"Male","Married","Unknown",32929.74,465999.65,791.0,29.9,"Full-Time","Home","Rent",0.432,1.0,240.0,7.60,"Approved","2017-02-20",2017.0,2.0,"Lower-Mid (20-40K)","Very Good"
454979860,73.0,"Male","Divorced","Unknown",33257.31,110863.78,618.0,19.7,"Unemployed","Home","Own",0.257,1.0,24.0,19.37,"Approved","2016-10-19",2016.0,10.0,"Lower-Mid (20-40K)","Fair"
297110936,39.0,"Female","Single","High School",20436.10,89548.65,599.0,7.5,"Full-Time","Car","Own",0.432,1.0,60.0,18.80,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Fair"
331571079,41.0,"Male","Married","High School",33257.31,274766.19,769.0,30.0,"Full-Time","Home","Mortgage",0.700,0.0,24.0,13.88,"Approved","2021-07-30",2021.0,7.0,"Lower-Mid (20-40K)","Very Good"
234610898,30.0,"Female","Single","High School",45887.08,449910.08,525.0,31.4,"Full-Time","Car","Mortgage",0.132,4.0,36.0,8.24,"Rejected","2020-05-24",2020.0,5.0,"Upper-Mid (40-60K)","Poor"
475595946,57.0,"Male","Unknown","Bachelor",33084.62,310909.83,687.0,15.6,"Self-Employed","Home","Rent",0.696,1.0,60.0,3.07,"Rejected",NULL,NULL,NULL,"Lower-Mid (20-40K)","Good"
514412147,26.0,"Female","Married","Bachelor",46427.13,313246.52,696.0,17.3,"Unemployed","Personal","Own",0.155,1.0,240.0,19.56,"Rejected","2017-07-03",2017.0,7.0,"Upper-Mid (40-60K)","Good"
125116651,39.0,"Female","Married","High School",75185.54,17974.27,804.0,38.2,"Self-Employed","Unknown","Own",0.618,1.0,24.0,13.88,"Approved","2016-02-11",2016.0,2.0,"High (60K+)","Excellent"
302885764,46.0,"Female","Married","Bachelor",22188.27,166540.42,599.0,22.4,"Full-Time","Car","Mortgage",0.049,0.0,180.0,18.01,"Approved","2022-02-27",2022.0,2.0,"Lower-Mid (20-40K)","Fair"
566715727,39.0,"Female","Married","Bachelor",30524.96,91599.41,744.0,11.7,"Full-Time","Personal","Own",0.111,0.0,60.0,17.31,"Rejected","2017-05-09",2017.0,5.0,"Lower-Mid (20-40K)","Very Good"
110027542,20.0,"Unknown","Single","Bachelor",10013.03,202608.40,424.0,17.0,"Full-Time","Personal","Unknown",0.162,1.0,36.0,15.07,"Approved","2025-12-02",2025.0,12.0,"Low (<20K)","Poor"
409706809,70.0,"Male","Single","Diploma",16161.38,348097.21,785.0,33.8,"Full-Time","Home","Rent",0.127,1.0,12.0,8.83,"Approved","2021-01-15",2021.0,1.0,"Low (<20K)","Very Good"
842530832,33.0,"Unknown","Unknown","High School",69995.74,200660.74,613.0,13.9,"Unknown","Unknown","Mortgage",0.269,1.0,60.0,9.62,"Approved","2022-03-25",2022.0,3.0,"High (60K+)","Fair"
488732390,46.0,"Male","Single","High School",29121.73,244998.32,679.0,31.2,"Full-Time","Home","Other",0.279,1.0,120.0,9.89,"Rejected","2024-08-31",2024.0,8.0,"Lower-Mid (20-40K)","Good"
983027830,70.0,"Male","Single","High School",25691.97,282152.83,667.0,4.3,"Full-Time","Home","Own",0.753,2.0,60.0,14.10,"Rejected",NULL,NULL,NULL,"Lower-Mid (20-40K)","Fair"
117740205,46.0,"Male","Married","Diploma",11180.09,201049.66,544.0,35.9,"Self-Employed","Education","Unknown",0.137,1.0,60.0,23.84,"Approved","2025-04-27",2025.0,4.0,"Low (<20K)","Poor"
666144443,70.0,"Female","Married","Bachelor",51410.74,86709.58,796.0,17.2,"Full-Time","Education","Unknown",0.271,2.0,240.0,13.88,"Rejected","2020-10-04",2020.0,10.0,"Upper-Mid (40-60K)","Very Good"
551852504,62.0,"Male","Married","Bachelor",28223.22,356347.75,753.0,39.3,"Full-Time","Unknown","Unknown",0.239,4.0,180.0,14.86,"Approved","2019-05-16",2019.0,5.0,"Lower-Mid (20-40K)","Very Good"
249166611,32.0,"Male","Married","Bachelor",65584.11,62441.75,719.0,17.3,"Unknown","Home","Mortgage",0.389,0.0,240.0,3.49,"Approved","2024-10-24",2024.0,10.0,"High (60K+)","Good"
705850498,58.0,"Female","Single","Bachelor",56778.78,431366.87,735.0,35.9,"Full-Time","Car","Own",0.466,1.0,360.0,5.10,"Rejected","2017-05-23",2017.0,5.0,"Upper-Mid (40-60K)","Good"
244236376,42.0,"Male","Unknown","Bachelor",24218.22,121944.88,658.0,11.0,"Full-Time","Business","Rent",0.064,0.0,120.0,22.77,"Approved","2020-03-20",2020.0,3.0,"Lower-Mid (20-40K)","Fair"
381227781,21.0,"Female","Unknown","High School",33257.31,240147.67,640.0,14.3,"Part-Time","Personal","Unknown",0.081,2.0,60.0,15.47,"Approved","2018-07-05",2018.0,7.0,"Lower-Mid (20-40K)","Fair"
789830087,46.0,"Female","Married","Master",28780.57,113136.72,588.0,31.3,"Unknown","Home","Own",0.657,0.0,12.0,10.10,"Approved","2019-01-08",2019.0,1.0,"Lower-Mid (20-40K)","Fair"
587426796,25.0,"Unknown","Unknown","Unknown",37531.34,128378.49,510.0,34.0,"Part-Time","Unknown","Own",0.646,0.0,180.0,13.88,"Approved","2017-07-01",2017.0,7.0,"Lower-Mid (20-40K)","Poor"
485427594,43.0,"Male","Married","Bachelor",46232.01,247530.12,755.0,37.4,"Full-Time","Home","Mortgage",0.285,2.0,60.0,3.63,"Approved","2020-01-23",2020.0,1.0,"Upper-Mid (40-60K)","Very Good"
576229383,37.0,"Male","Married","Master",55824.51,465724.16,685.0,38.1,"Unknown","Personal","Other",0.231,3.0,36.0,16.47,"Approved","2020-03-23",2020.0,3.0,"Upper-Mid (40-60K)","Good"
235606544,54.0,"Male","Married","High School",22250.33,20800.29,752.0,30.3,"Full-Time","Personal","Mortgage",0.609,3.0,360.0,2.52,"Rejected","2023-04-25",2023.0,4.0,"Lower-Mid (20-40K)","Very Good"
756842957,61.0,"Male","Married","Master",66449.06,462798.65,605.0,14.9,"Self-Employed","Home","Rent",0.711,2.0,60.0,15.09,"Rejected","2023-07-13",2023.0,7.0,"High (60K+)","Fair"
639102501,31.0,"Female","Married","High School",58203.24,62354.15,640.0,34.9,"Full-Time","Car","Own",0.603,1.0,240.0,19.77,"Approved","2017-02-14",2017.0,2.0,"Upper-Mid (40-60K)","Fair"
152772503,47.0,"Female","Married","Master",32622.24,91155.56,653.0,21.1,"Full-Time","Personal","Own",0.779,5.0,120.0,8.97,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Fair"
833255868,26.0,"Male","Single","Bachelor",11124.91,247530.12,657.0,10.5,"Self-Employed","Home","Mortgage",0.432,0.0,120.0,17.81,"Approved","2024-08-29",2024.0,8.0,"Low (<20K)","Fair"
456402750,23.0,"Female","Single","High School",28193.25,75902.03,745.0,30.8,"Part-Time","Business","Mortgage",0.146,1.0,12.0,13.37,"Approved","2025-04-12",2025.0,4.0,"Lower-Mid (20-40K)","Very Good"
990479522,63.0,"Male","Unknown","High School",42745.42,493098.87,648.0,22.1,"Unknown","Home","Mortgage",0.289,0.0,360.0,20.30,"Approved","2025-04-17",2025.0,4.0,"Upper-Mid (40-60K)","Fair"
792562991,33.0,"Female","Married","Bachelor",38801.94,462967.29,595.0,29.3,"Full-Time","Education","Own",0.381,3.0,12.0,17.66,"Approved","2023-07-15",2023.0,7.0,"Lower-Mid (20-40K)","Fair"
964162259,72.0,"Female","Married","High School",39670.28,93843.69,530.0,38.0,"Full-Time","Business","Rent",0.290,2.0,60.0,23.46,"Approved","2017-03-13",2017.0,3.0,"Lower-Mid (20-40K)","Poor"
533114777,63.0,"Female","Single","Bachelor",13807.64,14153.14,679.0,28.7,"Part-Time","Home","Mortgage",0.300,2.0,60.0,17.97,"Approved","2019-10-19",2019.0,10.0,"Low (<20K)","Good"
445635406,22.0,"Female","Married","High School",38805.81,417616.34,565.0,27.3,"Full-Time","Personal","Own",0.206,1.0,36.0,13.88,"Rejected","2023-04-27",2023.0,4.0,"Lower-Mid (20-40K)","Poor"
613633309,34.0,"Female","Divorced","Unknown",13165.36,468908.92,684.0,29.1,"Part-Time","Home","Mortgage",0.317,1.0,240.0,17.22,"Rejected","2022-02-06",2022.0,2.0,"Low (<20K)","Good"
995780490,22.0,"Male","Married","Bachelor",33257.31,467695.01,780.0,3.4,"Full-Time","Personal","Mortgage",0.068,2.0,180.0,24.47,"Rejected","2021-03-22",2021.0,3.0,"Lower-Mid (20-40K)","Very Good"
301071648,44.0,"Male","Single","High School",62131.68,64824.08,743.0,3.5,"Part-Time","Car","Mortgage",0.114,1.0,360.0,12.62,"Approved","2023-08-21",2023.0,8.0,"High (60K+)","Very Good"
986042822,22.0,"Male","Married","High School",63228.52,84398.75,521.0,14.5,"Unemployed","Unknown","Mortgage",0.267,2.0,180.0,23.89,"Approved","2020-08-02",2020.0,8.0,"High (60K+)","Poor"
916460269,50.0,"Male","Married","Bachelor",33257.31,330839.08,706.0,19.7,"Full-Time","Car","Own",0.618,1.0,12.0,14.38,"Approved","2022-02-07",2022.0,2.0,"Lower-Mid (20-40K)","Good"
111900284,20.0,"Male","Married","Master",107006.61,184939.54,659.0,24.2,"Self-Employed","Medical","Rent",0.529,3.0,180.0,3.82,"Approved",NULL,NULL,NULL,"High (60K+)","Fair"
611492348,28.0,"Female","Single","Bachelor",42283.58,302895.30,750.0,24.7,"Full-Time","Car","Own",0.697,0.0,120.0,10.22,"Approved",NULL,NULL,NULL,"Upper-Mid (40-60K)","Very Good"
542724482,39.0,"Female","Single","High School",31874.09,167260.42,585.0,35.3,"Full-Time","Business","Rent",0.063,0.0,240.0,9.78,"Approved","2021-04-10",2021.0,4.0,"Lower-Mid (20-40K)","Fair"
754966607,32.0,"Male","Single","Bachelor",29468.05,390267.93,725.0,19.7,"Full-Time","Car","Own",0.133,0.0,180.0,17.60,"Approved","2020-04-24",2020.0,4.0,"Lower-Mid (20-40K)","Good"
758832172,73.0,"Female","Single","Unknown",58120.54,319385.36,679.0,17.0,"Unemployed","Business","Own",0.064,1.0,180.0,3.62,"Approved","2022-04-19",2022.0,4.0,"Upper-Mid (40-60K)","Good"
803330501,18.0,"Female","Married","Master",186930.51,210325.31,628.0,27.1,"Full-Time","Home","Own",0.273,1.0,120.0,15.46,"Approved","2016-05-06",2016.0,5.0,"High (60K+)","Fair"
879934567,35.0,"Female","Married","Bachelor",44811.60,134475.88,633.0,7.0,"Part-Time","Personal","Own",0.788,1.0,60.0,13.82,"Approved","2024-07-28",2024.0,7.0,"Upper-Mid (40-60K)","Fair"
935045587,20.0,"Female","Single","Bachelor",27147.68,99662.85,662.0,19.7,"Self-Employed","Business","Own",0.489,0.0,12.0,16.45,"Approved","2018-03-27",2018.0,3.0,"Lower-Mid (20-40K)","Fair"
779068509,71.0,"Male","Married","High School",14114.16,119852.28,635.0,24.2,"Full-Time","Business","Mortgage",0.682,1.0,12.0,23.99,"Approved","2019-05-17",2019.0,5.0,"Low (<20K)","Fair"
287149871,41.0,"Female","Married","Bachelor",16955.66,209199.22,666.0,4.6,"Part-Time","Home","Own",0.382,3.0,24.0,5.72,"Approved","2024-06-10",2024.0,6.0,"Low (<20K)","Fair"
214402371,46.0,"Male","Married","Phd",10445.43,110774.90,591.0,7.0,"Full-Time","Personal","Own",0.224,5.0,12.0,10.35,"Approved",NULL,NULL,NULL,"Low (<20K)","Fair"
390667245,73.0,"Female","Married","Bachelor",27608.36,101599.29,672.0,18.4,"Unemployed","Car","Own",0.841,0.0,180.0,12.59,"Approved","2016-12-30",2016.0,12.0,"Lower-Mid (20-40K)","Good"
332957857,46.0,"Female","Married","Bachelor",49731.83,112790.98,583.0,26.3,"Self-Employed","Home","Mortgage",0.469,4.0,360.0,20.44,"Approved","2019-08-06",2019.0,8.0,"Upper-Mid (40-60K)","Fair"
617228968,20.0,"Male","Married","High School",32579.05,234756.97,821.0,19.9,"Full-Time","Car","Rent",0.784,3.0,60.0,24.35,"Approved","2021-06-04",2021.0,6.0,"Lower-Mid (20-40K)","Excellent"
683519806,50.0,"Male","Widowed","High School",23240.84,161764.10,679.0,36.9,"Full-Time","Car","Own",0.492,1.0,60.0,4.05,"Approved","2019-08-22",2019.0,8.0,"Lower-Mid (20-40K)","Good"
837217954,45.0,"Female","Married","Unknown",37757.40,278624.25,752.0,8.4,"Part-Time","Car","Mortgage",0.273,0.0,36.0,4.83,"Approved","2025-05-29",2025.0,5.0,"Lower-Mid (20-40K)","Very Good"
275709686,71.0,"Male","Single","High School",13223.90,186122.38,657.0,26.8,"Full-Time","Home","Own",0.369,1.0,360.0,11.65,"Approved","2018-01-09",2018.0,1.0,"Low (<20K)","Fair"
554300234,74.0,"Female","Married","Unknown",23551.34,239374.10,648.0,10.2,"Full-Time","Business","Mortgage",0.532,0.0,120.0,22.26,"Rejected","2024-03-14",2024.0,3.0,"Lower-Mid (20-40K)","Fair"
858609848,72.0,"Female","Married","Master",28417.01,407719.44,589.0,22.7,"Self-Employed","Business","Mortgage",0.418,3.0,48.0,5.82,"Approved","2019-09-24",2019.0,9.0,"Lower-Mid (20-40K)","Fair"
429545828,66.0,"Male","Single","Master",66326.86,61405.00,695.0,19.2,"Full-Time","Home","Own",0.338,1.0,240.0,5.15,"Approved","2019-07-03",2019.0,7.0,"High (60K+)","Good"
183599478,66.0,"Female","Married","High School",33257.31,268844.97,679.0,7.9,"Full-Time","Home","Mortgage",0.594,4.0,60.0,8.25,"Rejected","2019-02-15",2019.0,2.0,"Lower-Mid (20-40K)","Good"
209681104,25.0,"Female","Married","High School",36125.03,271946.12,618.0,9.9,"Unknown","Car","Own",0.712,3.0,60.0,17.81,"Rejected","2022-03-23",2022.0,3.0,"Lower-Mid (20-40K)","Fair"
305114721,43.0,"Female","Married","Bachelor",34850.83,188636.31,736.0,10.2,"Full-Time","Personal","Mortgage",0.281,0.0,60.0,19.70,"Rejected","2016-10-02",2016.0,10.0,"Lower-Mid (20-40K)","Good"
781603224,56.0,"Female","Married","Bachelor",33257.31,35728.93,637.0,1.4,"Self-Employed","Business","Other",0.045,2.0,48.0,24.51,"Rejected","2024-10-01",2024.0,10.0,"Lower-Mid (20-40K)","Fair"
177433810,71.0,"Male","Single","Diploma",16112.43,339810.76,603.0,27.8,"Full-Time","Personal","Own",0.023,1.0,60.0,11.89,"Approved","2024-01-02",2024.0,1.0,"Low (<20K)","Fair"
841357399,52.0,"Male","Divorced","High School",25713.17,37042.02,679.0,33.0,"Full-Time","Personal","Own",0.238,2.0,36.0,17.76,"Approved","2022-07-05",2022.0,7.0,"Lower-Mid (20-40K)","Good"
120115136,29.0,"Female","Divorced","High School",38461.30,305454.37,641.0,22.4,"Full-Time","Personal","Mortgage",0.432,0.0,36.0,10.93,"Approved","2021-04-19",2021.0,4.0,"Lower-Mid (20-40K)","Fair"
969708656,62.0,"Male","Married","Bachelor",13672.82,427499.32,611.0,30.5,"Part-Time","Home","Rent",0.432,3.0,12.0,24.07,"Approved","2017-12-06",2017.0,12.0,"Low (<20K)","Fair"
688301667,34.0,"Male","Married","Master",60286.37,118292.63,752.0,31.4,"Full-Time","Unknown","Own",0.553,3.0,36.0,18.84,"Approved","2017-08-21",2017.0,8.0,"High (60K+)","Very Good"
295512759,41.0,"Male","Divorced","Bachelor",11909.58,352466.46,657.0,29.0,"Part-Time","Business","Rent",0.413,0.0,48.0,20.48,"Approved","2016-06-03",2016.0,6.0,"Low (<20K)","Fair"
420095711,63.0,"Female","Single","Bachelor",18120.90,73955.82,704.0,39.9,"Unemployed","Business","Rent",0.726,2.0,360.0,15.87,"Approved","2025-10-16",2025.0,10.0,"Low (<20K)","Good"
756730549,46.0,"Male","Single","Phd",89786.22,414779.17,680.0,37.0,"Full-Time","Car","Rent",0.632,1.0,24.0,17.65,"Rejected","2020-09-13",2020.0,9.0,"High (60K+)","Good"
836212255,58.0,"Male","Married","Bachelor",22204.95,37354.13,520.0,13.7,"Part-Time","Home","Own",0.822,3.0,24.0,16.09,"Approved","2016-06-25",2016.0,6.0,"Lower-Mid (20-40K)","Poor"
615226410,27.0,"Female","Married","Unknown",30469.93,101787.02,672.0,0.2,"Part-Time","Education","Unknown",0.745,2.0,180.0,22.01,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Good"
801443065,41.0,"Male","Single","Bachelor",51254.53,33941.78,526.0,9.3,"Full-Time","Car","Own",0.479,1.0,48.0,6.84,"Rejected","2025-10-22",2025.0,10.0,"Upper-Mid (40-60K)","Poor"
237309754,73.0,"Female","Single","Master",102069.03,112706.06,491.0,10.4,"Full-Time","Home","Own",0.449,1.0,60.0,4.02,"Approved","2018-02-01",2018.0,2.0,"High (60K+)","Poor"
813381289,54.0,"Male","Divorced","Master",35282.10,247530.12,720.0,0.9,"Full-Time","Home","Mortgage",0.521,0.0,60.0,12.16,"Approved","2021-10-13",2021.0,10.0,"Lower-Mid (20-40K)","Good"
365064073,46.0,"Male","Married","Master",25405.49,107008.66,661.0,15.8,"Part-Time","Home","Own",0.666,1.0,180.0,10.09,"Approved","2021-11-11",2021.0,11.0,"Lower-Mid (20-40K)","Fair"
832533298,31.0,"Male","Single","Master",17358.66,247530.12,850.0,17.4,"Full-Time","Home","Other",0.184,0.0,12.0,12.92,"Approved","2019-06-14",2019.0,6.0,"Low (<20K)","Excellent"
233520605,57.0,"Female","Married","Bachelor",33257.31,289504.04,644.0,39.8,"Full-Time","Personal","Other",0.423,1.0,36.0,15.65,"Approved","2016-07-22",2016.0,7.0,"Lower-Mid (20-40K)","Fair"
215567178,46.0,"Female","Married","Bachelor",25838.62,346119.45,679.0,26.3,"Full-Time","Medical","Own",0.073,1.0,120.0,15.06,"Approved","2023-03-06",2023.0,3.0,"Lower-Mid (20-40K)","Good"
930500581,58.0,"Male","Married","Master",33257.31,14854.72,679.0,2.4,"Self-Employed","Car","Own",0.242,0.0,60.0,6.29,"Rejected","2018-08-05",2018.0,8.0,"Lower-Mid (20-40K)","Good"
935035047,68.0,"Male","Unknown","High School",48714.95,404179.37,842.0,16.1,"Full-Time","Medical","Own",0.097,0.0,240.0,16.51,"Approved","2024-01-29",2024.0,1.0,"Upper-Mid (40-60K)","Excellent"
748511856,36.0,"Male","Married","High School",83079.98,361896.28,632.0,21.6,"Self-Employed","Car","Rent",0.078,1.0,180.0,23.38,"Rejected","2018-02-01",2018.0,2.0,"High (60K+)","Fair"
861824309,65.0,"Male","Married","Bachelor",13632.22,203149.62,593.0,18.1,"Unemployed","Personal","Own",0.450,0.0,360.0,20.73,"Rejected","2025-07-20",2025.0,7.0,"Low (<20K)","Fair"
225881901,63.0,"Male","Unknown","Master",33257.31,110199.36,679.0,25.9,"Unemployed","Business","Mortgage",0.563,0.0,180.0,13.24,"Approved","2024-01-15",2024.0,1.0,"Lower-Mid (20-40K)","Good"
405843258,40.0,"Female","Single","High School",40694.85,171393.78,589.0,26.7,"Unemployed","Personal","Unknown",0.706,1.0,24.0,15.78,"Approved",NULL,NULL,NULL,"Upper-Mid (40-60K)","Fair"
993252529,72.0,"Male","Married","High School",37381.13,439179.26,583.0,7.3,"Full-Time","Car","Mortgage",0.690,2.0,360.0,4.35,"Approved","2018-12-29",2018.0,12.0,"Lower-Mid (20-40K)","Fair"
620324562,44.0,"Female","Single","Unknown",36698.75,317088.64,749.0,9.0,"Unemployed","Medical","Own",0.464,0.0,24.0,4.07,"Approved","2024-04-04",2024.0,4.0,"Lower-Mid (20-40K)","Very Good"
525792665,54.0,"Female","Unknown","High School",46041.95,241312.51,660.0,25.9,"Full-Time","Home","Rent",0.696,2.0,60.0,21.04,"Approved","2018-07-10",2018.0,7.0,"Upper-Mid (40-60K)","Fair"
343440859,18.0,"Female","Single","Diploma",182651.01,107279.61,682.0,24.2,"Part-Time","Personal","Mortgage",0.548,2.0,360.0,4.64,"Approved",NULL,NULL,NULL,"High (60K+)","Good"
971374475,36.0,"Female","Married","High School",36088.12,178865.74,805.0,38.4,"Full-Time","Medical","Mortgage",0.666,3.0,48.0,18.45,"Approved","2023-07-24",2023.0,7.0,"Lower-Mid (20-40K)","Excellent"
356178243,24.0,"Female","Single","High School",50050.46,2130.16,768.0,36.9,"Full-Time","Car","Own",0.156,0.0,60.0,24.31,"Approved","2018-02-16",2018.0,2.0,"Upper-Mid (40-60K)","Very Good"
911857321,72.0,"Male","Married","High School",49613.05,377634.26,649.0,23.4,"Part-Time","Car","Rent",0.047,2.0,240.0,8.47,"Approved","2025-08-30",2025.0,8.0,"Upper-Mid (40-60K)","Fair"
